year,age,area,gender,event,value
2014,68,Всего по республике,both,arrive,66
2014,68,Всего по республике,female,arrive,39
2014,68,Всего по республике,male,arrive,27
2014,69,Всего по республике,both,arrive,66
2014,69,Всего по республике,female,arrive,38
2014,69,Всего по республике,male,arrive,28
2014,70,Всего по республике,both,arrive,60
2014,70,Всего по республике,female,arrive,45
2014,70,Всего по республике,male,arrive,15
2014,71,Всего по республике,both,arrive,59
2014,71,Всего по республике,female,arrive,35
2014,71,Всего по республике,male,arrive,24
2014,72,Всего по республике,both,arrive,84
2014,72,Всего по республике,female,arrive,63
2014,72,Всего по республике,male,arrive,21
2014,73,Всего по республике,both,arrive,95
2014,73,Всего по республике,female,arrive,65
2014,73,Всего по республике,male,arrive,30
2014,74,Всего по республике,both,arrive,101
2014,74,Всего по республике,female,arrive,69
2014,74,Всего по республике,male,arrive,32
2014,75,Всего по республике,both,arrive,110
2014,75,Всего по республике,female,arrive,80
2014,75,Всего по республике,male,arrive,30
2014,76,Всего по республике,both,arrive,80
2014,76,Всего по республике,female,arrive,61
2014,76,Всего по республике,male,arrive,19
2014,77,Всего по республике,both,arrive,79
2014,77,Всего по республике,female,arrive,63
2014,77,Всего по республике,male,arrive,16
2014,78,Всего по республике,both,arrive,76
2014,78,Всего по республике,female,arrive,59
2014,78,Всего по республике,male,arrive,17
2014,79,Всего по республике,both,arrive,67
2014,79,Всего по республике,female,arrive,40
2014,79,Всего по республике,male,arrive,27
2014,80,Всего по республике,both,arrive,622
2014,80,Всего по республике,female,arrive,521
2014,80,Всего по республике,male,arrive,101
2015,0,Всего по республике,both,arrive,445
2015,0,Всего по республике,female,arrive,218
2015,0,Всего по республике,male,arrive,227
2015,1,Всего по республике,both,arrive,652
